_id,riot_id,name_zh,title,icon_url,win_rate,pick_rate,sample_size,tier,roles,win_rate_change,pick_rate_change,previous_win_rate,previous_pick_rate,top_augments,avg_damage,avg_damage_taken,avg_kills,avg_deaths,avg_assists,kda,avg_gold,avg_cs,avg_cc_time,avg_turret_dmg,avg_heal_shield,avg_dmg_mitigated,damage_share,gold_efficiency,kill_participation,multi_kill_rate,utility_score,survivability,previous_games,wins,search_terms,role_tags,patch_version,updated_at
102,102,龙血武姬,,/assets/champions/16.13.1/102.png,51.71849804192582,0.35877225011938413,43410,2,战士;坦克,-1.2956,-0.0232,53.01405894296437,0.3819475890145947,"[{""id"":""1349"",""name"":""终极唤醒"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/zerohour_small.png"",""description"":""获得30终极技能急速。在施放你的终极技能后，刷新你的所有基础技能并获得持续15秒的300基础技能急速。(20秒冷却时间)""},{""id"":""1029"",""name"":""虚幻武器"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/etherealweapon_small.png"",""description"":""你的技能可施加%i:OnHit%攻击特效。每个目标有1秒冷却时间。""},{""id"":""1996"",""name"":""升级：耀光"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradesheen_small.png"",""description"":""你的咒刃效果造成额外伤害并治疗你自身，治疗量相当于目标生命值的一定百分比。此外，获得250金币。""},{""id"":""1058"",""name"":""秘术冲拳"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/mysticpunch_small.png"",""description"":""%i:OnHit%攻击特效使你的各个技能的冷却时间缩减1.25秒%i:scaleCooldown%。""},{""id"":""2123"",""name"":""超负荷"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""使用另一个技能会重置【?】技能的冷却时间。""}]",27070.802215,35153.176523,9.239203,10.473976,20.624142,2.851195,12806.4,37.1732,12.2866,1647.219048,37.257364,45495.590698,0.435054,2.113849,0.74034,2.134884,0.046763,1.29421,130024,22451,"希瓦娜,Shyvana,龙女","Fighter,Tank",,2026-06-29T10:17:34.659Z
69,69,魔蛇之拥,,/assets/champions/16.13.1/69.png,47.0735669528893,0.35612753415444054,43090,4,法师,-0.3804,0.0643,47.45397630622741,0.2918451587106149,"[{""id"":""1045"",""name"":""炼狱导管"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infernalconduit_small.png"",""description"":""你的技能会施加一层可叠加的灼烧，持续造成魔法伤害。你的灼烧效果会降低你各基础技能的冷却时间。""},{""id"":""1133"",""name"":""魔法飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/magicmissile_small.png"",""description"":""造成技能伤害会对其发射3个飞弹，每个造成基于飞行距离的百分比最大生命值的真实伤害。""},{""id"":""1056"",""name"":""由心及物"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/mindtomatter_small.png"",""description"":""使你的最大生命值提升，数额相当于你一半的法力值。""},{""id"":""1390"",""name"":""超凡邪恶"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/aram_phenomenalevil_small.png"",""description"":""在你用技能对敌人造成伤害时永久获得1法术强度。如果是作为你的第二个强化符文，则自带40法术强度。""},{""id"":""2132"",""name"":""术士果汁盒"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/warlockjuicebox_small.png"",""description"":""获得?全能吸血。""}]",25396.594667,30557.87301,8.905237,10.029925,22.270478,3.10827,12591.475158,38.571552,48.857951,833.976597,68.074142,16538.822175,0.45388,2.016967,0.756589,1.654901,0.19506,0.541229,99351,20284,"卡西奥佩娅,Cassiopeia,蛇女",Mage,,2026-06-29T10:17:34.659Z
432,432,星界游神,,/assets/champions/16.13.1/432.png,41.10961323912235,0.3555820614866709,43024,5,辅助;法师,0.1037,0.0548,41.00595761304815,0.3007722700363344,"[{""id"":""2133"",""name"":""仁慈打击"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_gold.png"",""description"":""在使用【?】技能之后，你的下一次普攻获得攻击距离、攻击速度并造成额外最大生命值魔法伤害。""},{""id"":""1379"",""name"":""升级：花晓之剑"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/upgrademikaelsblessing_small.png"",""description"":""获得100%攻击速度。你对英雄的攻击会使来自【花晓之剑】的治疗效果提升250%。""},{""id"":""1324"",""name"":""蛋白粉奶昔"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/proteinshake_small.png"",""description"":""获得%i:scaleHealShield%?%治疗和护盾强度，基于额外护甲和魔抗。""},{""id"":""1037"",""name"":""急救用具"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/firstaidkit_small.png"",""description"":""获得20%治疗和护盾强度。""},{""id"":""1005"",""name"":""喂呜喂呜"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/weewooweewoo_small.png"",""description"":""在朝着低生命值的友军移动时，获得移动速度。你的治疗和护盾获得提升，基于你目标的低生命值程度。""}]",22617.215634,27688.049801,7.41443,8.233595,27.286458,4.214549,12676.696806,33.049495,58.459026,1211.372691,3523.639555,16050.601082,0.449599,1.784157,0.808229,1.107664,0.414266,0.579694,102390,17687,"巴德,Bard","Support,Mage",,2026-06-29T10:17:34.659Z
85,85,狂暴之心,,/assets/champions/16.13.1/85.png,43.783758284784305,0.3504000711428595,42397,5,法师,-0.4182,0.061399999999999996,44.2019335359717,0.28896051793343275,"[{""id"":""1156"",""name"":""沃格勒特的巫师帽"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_woogletswitchcap_small.png"",""description"":""立刻获得一个无用大棒。任务：持有灭世者的死亡之帽和中娅沙漏。奖励：获得沃格勒特的巫师帽。""},{""id"":""1180"",""name"":""超强大脑"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bigbrain_small.png"",""description"":""每拥有%i:scaleAP%1法术强度就会获得3护盾值。阵亡时或耗尽后70秒重置。""},{""id"":""1318"",""name"":""升级：中娅"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/upgradezh_small.png"",""description"":""【中娅沙漏】的冷却时间降低至45秒。你现在可以在【中娅沙漏】、【探索者的护臂】或【沃格勒特的巫师帽】凝滞状态持续期间移动并获得移动速度。获得250金币。""},{""id"":""2137"",""name"":""轻拍背部"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/patontheback_small.png"",""description"":""友军会在你走过时鼓励你，为你提供护盾和移动速度。""},{""id"":""1211"",""name"":""杀戮时间到了"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/itskillingtime_small.png"",""description"":""在施放你的终极技能后，标记所有敌人并存储你对他们造成的伤害。当它结束时，引爆该伤害。""}]",27948.091784,24838.679497,9.375,11.49889,20.86695,2.629989,12349.823834,33.790063,24.359271,982.666728,29.863249,15676.143597,0.529453,2.263036,0.724517,2.30607,0.088228,0.631118,98369,18563,"凯南,Kennen,电耗子,电老鼠",Mage,,2026-06-29T10:17:34.659Z
23,23,蛮族之王,,/assets/champions/16.13.1/23.png,48.35535022498135,0.34347422120966337,41559,4,战士;刺客,-0.849,-0.0115,49.204379018444506,0.3549958791055863,"[{""id"":""1225"",""name"":""双刀流"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dualwield_small.png"",""description"":""在攻击时，发射一个箭矢，它施加效能削减的%i:OnHit%攻击特效。获得10%总攻击速度。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""},{""id"":""1007"",""name"":""大力"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/bluntforce_small.png"",""description"":""获得%i:scaleAD%20%攻击力。""},{""id"":""1088"",""name"":""终极刷新"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/ultimaterevolution_small.png"",""description"":""在施放终极技能后刷新你的终极技能(75秒冷却时间或阵亡时重置)。""},{""id"":""1322"",""name"":""罪恶快感"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/getexcited_small.png"",""description"":""参与击杀后，在4秒内提升移动速度和攻击速度。""}]",28514.656704,41991.004843,11.01356,11.249619,20.553757,2.806079,13168.4295,46.995295,23.795904,1636.118998,80.908122,50170.79286,0.404431,2.16538,0.737262,2.842258,0.086289,1.194799,120849,20096,"泰达米尔,Tryndamere,蛮王,蛮子","Fighter,Assassin",,2026-06-29T10:17:34.659Z
163,163,岩雀,,/assets/champions/16.13.1/163.png,47.39069458455331,0.3359037217600122,40643,4,法师;辅助,0.6837,-0.0104,46.706988107154366,0.34629201900091144,"[{""id"":""1004"",""name"":""回归基本功"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/backtobasics_small.png"",""description"":""获得提升过的技能伤害、治疗效果、护盾和技能急速，但你不能使用你的终极技能。""},{""id"":""2132"",""name"":""术士果汁盒"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/warlockjuicebox_small.png"",""description"":""获得?全能吸血。""},{""id"":""2116"",""name"":""威能之追求"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/marksmage_small.png"",""description"":""任务：用【?】技能命中敌人?次。奖励：永久提升【?】技能伤害。""},{""id"":""1133"",""name"":""魔法飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/magicmissile_small.png"",""description"":""造成技能伤害会对其发射3个飞弹，每个造成基于飞行距离的百分比最大生命值的真实伤害。""},{""id"":""1180"",""name"":""超强大脑"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bigbrain_small.png"",""description"":""每拥有%i:scaleAP%1法术强度就会获得3护盾值。阵亡时或耗尽后70秒重置。""}]",29421.089343,24022.725511,8.483208,10.454467,24.93563,3.196608,12920.6338,48.997094,45.862002,956.934123,84.224004,11313.430355,0.550505,2.277062,0.761712,1.39268,0.158744,0.470947,117886,19261,"塔莉垭,Taliyah","Mage,Support",,2026-06-29T10:17:34.659Z
497,497,幻翎,,/assets/champions/16.13.1/497.png,47.12742543449113,0.32669680430705217,39529,4,辅助,-0.6618999999999999,-0.00039999999999999996,47.789343224334736,0.32708360144287263,"[{""id"":""2102"",""name"":""高压锅"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questpressurecooker_small.png"",""description"":""每一秒，对附近的敌方英雄们施加一层可叠加的灼烧，这个效果受益于你的最大生命值。任务：对敌方英雄造成灼烧伤害奖励：提升【高压锅】的规模和伤害，基于任务等级。""},{""id"":""1324"",""name"":""蛋白粉奶昔"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/proteinshake_small.png"",""description"":""获得%i:scaleHealShield%?%治疗和护盾强度，基于额外护甲和魔抗。""},{""id"":""1323"",""name"":""残忍"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/cruelty_small.png"",""description"":""定身或缚地一个英雄时，召唤一颗会在短暂延迟后着陆的彗星，对附近的敌人们造成魔法伤害。""},{""id"":""1361"",""name"":""艾卡西亚的陷落"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_voidimmolation_small.png"",""description"":""即刻：获得1个【斑比的熔渣】。任务：持有日炎圣盾和璀璨回响。奖励：将这些装备合成为虚空献祭。""},{""id"":""1353"",""name"":""坦克引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/tank_engine_small.png"",""description"":""参与击杀时，获得一个层数，使你的体型增大并提升最大生命值。阵亡时损失层数。""}]",12491.270297,33603.084886,3.469217,8.984217,32.218683,3.972288,11113.484431,11.579696,47.431537,617.029717,6696.163799,53894.793118,0.270993,1.123974,0.798885,0.272999,0.915785,1.603864,111347,18629,"洛,Rakan",Support,,2026-06-29T10:17:34.659Z
887,887,灵罗娃娃,,/assets/champions/16.13.1/887.png,55.3815072094761,0.29862975612908793,36133,1,战士,-0.9896,0.0448,56.37106292379255,0.2538660134884275,"[{""id"":""1029"",""name"":""虚幻武器"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/etherealweapon_small.png"",""description"":""你的技能可施加%i:OnHit%攻击特效。每个目标有1秒冷却时间。""},{""id"":""1129"",""name"":""神射法师"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/marksmage_small.png"",""description"":""你的攻击造成相当于你75%法术强度的额外物理伤害。""},{""id"":""1004"",""name"":""回归基本功"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/backtobasics_small.png"",""description"":""获得提升过的技能伤害、治疗效果、护盾和技能急速，但你不能使用你的终极技能。""},{""id"":""2132"",""name"":""术士果汁盒"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/warlockjuicebox_small.png"",""description"":""获得?全能吸血。""},{""id"":""1156"",""name"":""沃格勒特的巫师帽"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_woogletswitchcap_small.png"",""description"":""立刻获得一个无用大棒。任务：持有灭世者的死亡之帽和中娅沙漏。奖励：获得沃格勒特的巫师帽。""}]",26033.209869,35678.103172,9.817046,10.438001,17.909164,2.656276,12509.818648,34.04694,6.076418,2051.115187,29.868472,30446.118552,0.421855,2.081022,0.726498,2.565364,0.024488,0.853356,86422,20011,"格温,Gwen,剪刀妹",Fighter,,2026-06-29T10:17:34.659Z
72,72,上古领主,,/assets/champions/16.13.1/72.png,50.208079721427964,0.29193531884282437,35323,3,坦克;战士,0.587,0.0117,49.621033430826806,0.28021259508776225,"[{""id"":""1353"",""name"":""坦克引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/tank_engine_small.png"",""description"":""参与击杀时，获得一个层数，使你的体型增大并提升最大生命值。阵亡时损失层数。""},{""id"":""2102"",""name"":""高压锅"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questpressurecooker_small.png"",""description"":""每一秒，对附近的敌方英雄们施加一层可叠加的灼烧，这个效果受益于你的最大生命值。任务：对敌方英雄造成灼烧伤害奖励：提升【高压锅】的规模和伤害，基于任务等级。""},{""id"":""1152"",""name"":""钢化你心"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/quest_steelyourheart_small.png"",""description"":""任务：持有【心之钢】且层数在300层或以上。奖励：将你的【心之钢】层数乘以3。""},{""id"":""1013"",""name"":""星界躯体"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/celestialbody_small.png"",""description"":""获得1500生命值，但你造成的伤害降低10%。""},{""id"":""1041"",""name"":""歌利亚巨人"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/goliath_small.png"",""description"":""体型变大，获得35%生命值和15%适应之力。""}]",23295.069189,46303.900593,6.153629,10.709404,26.389438,3.038737,11943.027393,22.39198,47.232703,701.307823,41.160971,73681.947472,0.334704,1.950516,0.752398,0.776617,0.204525,1.591269,95391,17735,"斯卡纳,Skarner,蝎子,水晶先锋","Tank,Fighter",,2026-06-29T10:17:34.659Z
133,133,德玛西亚之翼,,/assets/champions/16.13.1/133.png,47.29553323117089,0.2912328161646362,35238,4,射手;刺客,1.1785,-0.00009999999999999999,46.117082417471615,0.2913369684311317,"[{""id"":""1356"",""name"":""暴击飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalmissile_small.png"",""description"":""当你暴击时，发射飞弹造成魔法伤害。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1225"",""name"":""双刀流"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dualwield_small.png"",""description"":""在攻击时，发射一个箭矢，它施加效能削减的%i:OnHit%攻击特效。获得10%总攻击速度。""},{""id"":""2010"",""name"":""双发快射"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/doubletap_small.png"",""description"":""你的暴击施加一次额外的%i:OnHit%附带攻击特效。获得%i:scaleCrit% ?暴击几率。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""},{""id"":""1220"",""name"":""连拨击锤"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/fanthehammer_small.png"",""description"":""对敌方英雄的攻击会发射5个额外飞弹，造成随距离提升的额外伤害。每个方向的冷却时间独立计算。""}]",30004.697342,26219.206544,12.945041,10.759842,18.874872,2.957285,13770.243354,41.825281,28.530547,1666.540516,229.413983,17313.392638,0.533664,2.178952,0.747301,3.329882,0.102733,0.660332,99178,16666,"奎因,Quinn,鸟人","Marksman,Assassin",,2026-06-29T10:17:34.659Z
19,19,祖安怒兽,,/assets/champions/16.13.1/19.png,48.067154541541115,0.2879847743701898,34845,4,战士;坦克,0.2958,-0.009000000000000001,47.77139353422273,0.2970328120838366,"[{""id"":""1361"",""name"":""艾卡西亚的陷落"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_voidimmolation_small.png"",""description"":""即刻：获得1个【斑比的熔渣��。任务：持有日炎圣盾和璀璨回响。奖励：将这些装备合成为虚空献祭。""},{""id"":""1181"",""name"":""重量级打击手"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/heavyhitter_small.png"",""description"":""你的攻击造成相当于你3.5%最大生命值的额外物理伤害。""},{""id"":""2102"",""name"":""高压锅"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questpressurecooker_small.png"",""description"":""每一秒，对附近的敌方英雄们施加一层可叠加的灼烧，这个效果受益于你的最大生命值。任务：对敌方英雄造成灼烧伤害奖励：提升【高压锅】的规模和伤害，基于任务等级。""},{""id"":""1058"",""name"":""秘术冲拳"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/mysticpunch_small.png"",""description"":""%i:OnHit%攻击特效使你的各个技能的冷却时间缩减1.25秒%i:scaleCooldown%。""},{""id"":""1087"",""name"":""台风"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/typhoon_small.png"",""description"":""你的攻击会对一个额外目标发射一个飞弹，从而造成削减过的伤害并施加%i:OnHit%攻击特效。""}]",24884.910975,48636.769096,9.962072,11.61791,18.705882,2.467565,12767.432485,32.758033,29.495874,855.607902,89.307287,58397.909745,0.33847,1.949093,0.711613,2.040386,0.122118,1.200695,101117,16749,"沃里克,Warwick,狼人","Fighter,Tank",,2026-06-29T10:17:34.659Z
56,56,永恒梦魇,,/assets/champions/16.13.1/56.png,46.26108631383688,0.2851499694452658,34502,4,战士;刺客,-0.4948,0.0422,46.75588437964676,0.24298839149463372,"[{""id"":""1413"",""name"":""和我一起困在这里"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/stuckinherewithme_small.png"",""description"":""使用你的终极技能时会嘲讽附近的敌人们并提供给你伤害减免。""},{""id"":""1344"",""name"":""最终形态"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/finalform_small.png"",""description"":""在施放你的终极技能时，获得持续10秒的最大生命值护盾、全能吸血和移动速度。""},{""id"":""1206"",""name"":""魔法转物理"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/escapade_small.png"",""description"":""将法术强度转化为额外攻击力。获得15%攻击力。""},{""id"":""1326"",""name"":""夜狩"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/nightstalking_small.png"",""description"":""在对敌人造成伤害的3秒内参与击杀该敌人会使你进入隐身状态。""},{""id"":""2099"",""name"":""飞升仪式"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/glasscannon_small.png"",""description"":""参与击杀敌方英雄后会留下其精华。攻击该精华会提供移动速度并重置基础技能冷却时间。""}]",28152.126126,31681.225225,13.470017,11.818553,17.009994,2.578997,13409.150901,34.152449,143.192427,1151.041807,31.204955,26511.227477,0.470509,2.099471,0.720592,3.808699,0.509746,0.836812,82719,15961,"魔腾,Nocturne,梦魇","Fighter,Assassin",,2026-06-29T10:17:34.659Z
44,44,瓦洛兰之盾,,/assets/champions/16.13.1/44.png,50.978607191624945,0.27236442070224154,32955,3,辅助;坦克,-0.24550000000000002,-0.002,51.22408127000438,0.2744139383727342,"[{""id"":""1324"",""name"":""蛋白粉奶昔"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/proteinshake_small.png"",""description"":""获得%i:scaleHealShield%?%治疗和护盾强度，基于额外护甲和魔抗。""},{""id"":""1005"",""name"":""喂呜喂呜"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/weewooweewoo_small.png"",""description"":""在朝着低生命值的友军移动时，获得移动速度。你的治疗和护盾获得提升，基于你目标的低生命值程度。""},{""id"":""1095"",""name"":""风语者的祝福"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/windspeakersblessing_small.png"",""description"":""你的治疗效果和护盾效果还会提升目标的护甲和魔法抗性，这些加成持续3秒。""},{""id"":""1353"",""name"":""坦克引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/tank_engine_small.png"",""description"":""参与击杀时，获得一个层数，使你的体型增大并提升最大生命值。阵亡时损失层数。""},{""id"":""2102"",""name"":""高压锅"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questpressurecooker_small.png"",""description"":""每一秒，对附近的敌方英雄们施加一层可叠加的灼烧，这个效果受益于你的最大生命值。任务：对敌方英雄造成灼烧伤害奖励：提升【高压锅】的规模和伤害，基于任务等级。""}]",12434.64588,42406.157684,4.005568,9.148775,33.749666,4.126808,11279.246325,16.199109,44.026503,623.764588,9221.177728,60214.321604,0.226741,1.102436,0.804947,0.348998,1.095635,1.419943,93417,16800,"塔里克,Taric,宝石","Support,Tank",,2026-06-29T10:17:34.659Z
233,233,狂厄蔷薇,,/assets/champions/16.13.1/233.png,50.42206997797896,0.27022385371811525,32696,3,战士;刺客,0.7393000000000001,-0.0127,49.68278525963844,0.28290335980456355,"[{""id"":""1058"",""name"":""秘术冲拳"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/mysticpunch_small.png"",""description"":""%i:OnHit%攻击特效使你的各个技能的冷却时间缩减1.25秒%i:scaleCooldown%。""},{""id"":""1004"",""name"":""回归基本功"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/backtobasics_small.png"",""description"":""获得提升过的技能伤害、治疗效果、护盾和技能急速，但你不能使用你的终极技能。""},{""id"":""1019"",""name"":""全凭身法"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dashing_small.png"",""description"":""你的冲刺、跳跃、闪烁或传送类技能获得175技能急速。""},{""id"":""1063"",""name"":""狂徒豪气"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/outlawsgrit_small.png"",""description"":""在使用一次冲刺、闪烁或传送之后，你获得12护甲和魔法抗性，这个效果至多可叠加至5层。""},{""id"":""1079"",""name"":""战争交响乐"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/symphonyofwar_small.png"",""description"":""获得致命节奏和征服者基石符文。""}]",28546.78367,45503.420069,10.653186,12.682945,20.360549,2.44531,12612.470813,29.289966,34.966425,576.65662,51.27852,50549.359786,0.385506,2.263378,0.70975,2.561999,0.124284,1.110891,96307,16486,"贝蕾亚,Briar,蔷薇","Fighter,Assassin",,2026-06-29T10:17:34.659Z
799,799,铁血狼母,,/assets/champions/16.13.1/799.png,48.69666019174134,0.2637938880283461,31918,3,战士;刺客,0.36150000000000004,0.005,48.33514912161242,0.25884216570487006,"[{""id"":""1027"",""name"":""大地苏醒"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/earthwake_small.png"",""description"":""你的冲刺、闪烁或传送类技能会留下一条在0.75秒后爆炸的轨迹。""},{""id"":""1004"",""name"":""回归基本功"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/backtobasics_small.png"",""description"":""获得提升过的技能伤害、治疗效果、护盾和技能急速，但你不能使用你的终极技能。""},{""id"":""1063"",""name"":""狂徒豪气"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/outlawsgrit_small.png"",""description"":""在使用一次冲刺、闪烁或传送之后，你获得12护甲和魔法抗性，这个效果至多可叠加至5层。""},{""id"":""2083"",""name"":""牙仙子"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questburstingteeth_small.png"",""description"":""爆裂敌人会掉落牙齿。拾取牙齿会提供给你永久的穿甲和法术穿透。""},{""id"":""1007"",""name"":""大力"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/bluntforce_small.png"",""description"":""获得%i:scaleAD%20%攻击力。""}]",29329.603807,35917.563355,10.811124,11.840571,18.97561,2.51565,13014.823319,35.044319,12.599941,1072.140988,11.830756,48173.658537,0.449515,2.253554,0.715558,2.661511,0.043363,1.341228,88116,15543,"安蓓萨,Ambessa,狼母","Fighter,Assassin",,2026-06-29T10:17:34.659Z
427,427,翠神,,/assets/champions/16.13.1/427.png,49.340715611598284,0.25823998450196445,31246,3,辅助;法师,-0.0731,-0.0060999999999999995,49.41383027191608,0.2643500083293268,"[{""id"":""1095"",""name"":""风语者的祝福"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/windspeakersblessing_small.png"",""description"":""你的治疗效果和护盾效果还会提升目标的护甲和魔法抗性，这些加成持续3秒。""},{""id"":""1005"",""name"":""喂呜喂呜"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/weewooweewoo_small.png"",""description"":""在朝着低生命值的友军移动时，获得移动速度。你的治疗和护盾获得提升，基于你目标的低生命值程度。""},{""id"":""1420"",""name"":""咏叹奏鸣"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/sonata_small.png"",""description"":""每10秒，以一个不断交替的旋律来自动施放坚毅咏叹调和迅捷奏鸣曲。坚毅咏叹调治疗附近友军并提供一个临时的护盾光环。迅捷奏鸣曲提供一个临时光环来提供额外移动速度。""},{""id"":""2104"",""name"":""灵魄炸弹"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/spiritbomb_small.png"",""description"":""为友方英雄提供治疗和护盾时会为你积攒一颗【灵魄炸弹】。在满层时，投掷该炸弹至生命值最低的那个友军，从而对其和附近友军们提供治疗和护盾。""},{""id"":""1037"",""name"":""急救用具"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/firstaidkit_small.png"",""description"":""获得20%治疗和护盾强度。""}]",11606.27931,21213.637931,3.081466,7.529095,32.334698,4.703907,11073.598276,11.68944,59.025431,852.285776,13374.819828,15134.608621,0.353635,1.048104,0.824682,0.239655,1.660943,0.713438,89991,15417,"艾翁,Ivern","Support,Mage",,2026-06-29T10:17:34.659Z
