_id,champion_id,augment_id,win_rate,pick_rate,sample_size,tier,patch_version,updated_at
86_2043,86,2043,0.4612,0.0959,9427,C,26.12,2026-06-26T14:52:45.310Z
86_2046,86,2046,0.5729,0.2025,2269,S,26.12,2026-06-26T14:52:45.310Z
86_2054,86,2054,0.6889,0.1355,823,S,26.12,2026-06-26T14:52:45.310Z
86_2055,86,2055,0.4603,0.1522,1605,C,26.12,2026-06-26T14:52:45.310Z
86_2062,86,2062,0.6936,0.0207,7313,S,26.12,2026-06-26T14:52:45.310Z
86_2063,86,2063,0.4881,0.0877,5449,B,26.12,2026-06-26T14:52:45.310Z
86_2064,86,2064,0.5666,0.0585,625,S,26.12,2026-06-26T14:52:45.310Z
86_2065,86,2065,0.7243,0.0195,1300,S,26.12,2026-06-26T14:52:45.310Z
86_2072,86,2072,0.5264,0.1855,9748,A,26.12,2026-06-26T14:52:45.310Z
86_2077,86,2077,0.4564,0.0041,781,C,26.12,2026-06-26T14:52:45.310Z
86_2078,86,2078,0.6007,0.0883,9858,S,26.12,2026-06-26T14:52:45.310Z
86_2080,86,2080,0.7355,0.1613,1896,S,26.12,2026-06-26T14:52:45.310Z
86_2082,86,2082,0.5448,0.1467,3026,A,26.12,2026-06-26T14:52:45.310Z
86_2083,86,2083,0.5311,0.2365,3909,A,26.12,2026-06-26T14:52:45.310Z
86_2087,86,2087,0.5842,0.2065,4960,S,26.12,2026-06-26T14:52:45.310Z
86_2089,86,2089,0.5337,0.1296,2137,A,26.12,2026-06-26T14:52:45.310Z
86_2091,86,2091,0.6363,0.1602,7094,S,26.12,2026-06-26T14:52:45.310Z
86_2095,86,2095,0.5791,0.0587,6645,S,26.12,2026-06-26T14:52:45.310Z
86_2096,86,2096,0.4842,0.0649,10075,B,26.12,2026-06-26T14:52:45.310Z
86_2097,86,2097,0.7216,0.0208,6975,S,26.12,2026-06-26T14:52:45.310Z
86_2098,86,2098,0.5901,0.0041,8572,S,26.12,2026-06-26T14:52:45.310Z
86_2099,86,2099,0.631,0.075,8078,S,26.12,2026-06-26T14:52:45.310Z
86_2100,86,2100,0.6652,0.2368,7117,S,26.12,2026-06-26T14:52:45.310Z
86_2102,86,2102,0.4716,0.0862,9381,C,26.12,2026-06-26T14:52:45.310Z
86_2103,86,2103,0.6931,0.0375,3216,S,26.12,2026-06-26T14:52:45.310Z
86_2104,86,2104,0.7049,0.0502,3975,S,26.12,2026-06-26T14:52:45.310Z
86_2107,86,2107,0.7194,0.0539,1232,S,26.12,2026-06-26T14:52:45.310Z
86_2109,86,2109,0.5803,0.0426,7187,S,26.12,2026-06-26T14:52:45.310Z
86_2111,86,2111,0.593,0.238,9166,S,26.12,2026-06-26T14:52:45.310Z
86_2115,86,2115,0.7112,0.2395,4094,S,26.12,2026-06-26T14:52:45.310Z
86_2116,86,2116,0.7008,0.072,4155,S,26.12,2026-06-26T14:52:45.310Z
86_2118,86,2118,0.4542,0.0967,168,C,26.12,2026-06-26T14:52:45.310Z
86_2119,86,2119,0.5971,0.1902,3107,S,26.12,2026-06-26T14:52:45.310Z
86_2123,86,2123,0.58,0.2045,818,S,26.12,2026-06-26T14:52:45.310Z
86_2126,86,2126,0.5355,0.0915,3749,A,26.12,2026-06-26T14:52:45.310Z
86_2128,86,2128,0.606,0.1787,7908,S,26.12,2026-06-26T14:52:45.310Z
86_2129,86,2129,0.5051,0.1552,3717,B,26.12,2026-06-26T14:52:45.310Z
86_2132,86,2132,0.7335,0.1864,3304,S,26.12,2026-06-26T14:52:45.310Z
86_2133,86,2133,0.6116,0.2161,6120,S,26.12,2026-06-26T14:52:45.310Z
86_2134,86,2134,0.6272,0.0857,1011,S,26.12,2026-06-26T14:52:45.310Z
86_2135,86,2135,0.5629,0.1372,841,S,26.12,2026-06-26T14:52:45.310Z
86_2137,86,2137,0.5951,0.0392,6004,S,26.12,2026-06-26T14:52:45.310Z
86_2139,86,2139,0.7174,0.0235,1609,S,26.12,2026-06-26T14:52:45.310Z
86_12317,86,12317,0.6694,0.0821,5741,S,26.12,2026-06-26T14:52:45.310Z
89_1001,89,1001,0.5526,0.1657,7304,S,26.12,2026-06-26T14:52:45.310Z
89_1002,89,1002,0.4909,0.2423,574,B,26.12,2026-06-26T14:52:45.310Z
89_1004,89,1004,0.7474,0.1547,905,S,26.12,2026-06-26T14:52:45.310Z
89_1005,89,1005,0.6984,0.2401,3202,S,26.12,2026-06-26T14:52:45.310Z
89_1006,89,1006,0.5346,0.1444,4348,A,26.12,2026-06-26T14:52:45.310Z
89_1011,89,1011,0.4962,0.1175,8167,B,26.12,2026-06-26T14:52:45.310Z
89_1013,89,1013,0.5309,0.0667,7031,A,26.12,2026-06-26T14:52:45.310Z
89_1015,89,1015,0.5382,0.0212,2522,A,26.12,2026-06-26T14:52:45.310Z
89_1018,89,1018,0.4599,0.2185,5935,C,26.12,2026-06-26T14:52:45.310Z
89_1019,89,1019,0.7461,0.0847,2261,S,26.12,2026-06-26T14:52:45.310Z
89_1020,89,1020,0.4701,0.1368,3202,C,26.12,2026-06-26T14:52:45.310Z
89_1027,89,1027,0.7456,0.0551,4313,S,26.12,2026-06-26T14:52:45.310Z
89_1029,89,1029,0.6758,0.1021,7258,S,26.12,2026-06-26T14:52:45.310Z
89_1030,89,1030,0.7423,0.0666,9797,S,26.12,2026-06-26T14:52:45.310Z
89_1036,89,1036,0.6014,0.1237,325,S,26.12,2026-06-26T14:52:45.310Z
89_1038,89,1038,0.5348,0.0831,4066,A,26.12,2026-06-26T14:52:45.310Z
89_1041,89,1041,0.5431,0.1433,7687,A,26.12,2026-06-26T14:52:45.310Z
89_1045,89,1045,0.4938,0.0141,1361,B,26.12,2026-06-26T14:52:45.310Z
89_1047,89,1047,0.5427,0.1457,5466,A,26.12,2026-06-26T14:52:45.310Z
89_1048,89,1048,0.503,0.25,5727,B,26.12,2026-06-26T14:52:45.310Z
89_1053,89,1053,0.6118,0.0162,1861,S,26.12,2026-06-26T14:52:45.310Z
89_1054,89,1054,0.5365,0.2471,5877,A,26.12,2026-06-26T14:52:45.310Z
89_1058,89,1058,0.5327,0.1032,8719,A,26.12,2026-06-26T14:52:45.310Z
89_1061,89,1061,0.737,0.0703,1342,S,26.12,2026-06-26T14:52:45.310Z
89_1062,89,1062,0.5555,0.0041,7989,S,26.12,2026-06-26T14:52:45.310Z
89_1063,89,1063,0.6245,0.1196,9715,S,26.12,2026-06-26T14:52:45.310Z
89_1064,89,1064,0.7299,0.1008,5794,S,26.12,2026-06-26T14:52:45.310Z
89_1066,89,1066,0.7348,0.0056,3650,S,26.12,2026-06-26T14:52:45.310Z
89_1067,89,1067,0.7117,0.0917,4186,S,26.12,2026-06-26T14:52:45.310Z
89_1068,89,1068,0.558,0.1045,841,S,26.12,2026-06-26T14:52:45.310Z
89_1071,89,1071,0.4678,0.1372,4413,C,26.12,2026-06-26T14:52:45.310Z
89_1072,89,1072,0.7007,0.1725,1026,S,26.12,2026-06-26T14:52:45.310Z
89_1074,89,1074,0.5359,0.1948,6700,A,26.12,2026-06-26T14:52:45.310Z
89_1077,89,1077,0.4651,0.1379,3925,C,26.12,2026-06-26T14:52:45.310Z
89_1079,89,1079,0.5451,0.2124,1591,A,26.12,2026-06-26T14:52:45.310Z
89_1081,89,1081,0.5531,0.1738,5818,S,26.12,2026-06-26T14:52:45.310Z
89_1084,89,1084,0.4512,0.0406,5035,C,26.12,2026-06-26T14:52:45.310Z
89_1088,89,1088,0.6457,0.0565,4200,S,26.12,2026-06-26T14:52:45.310Z
89_1092,89,1092,0.7256,0.0677,4945,S,26.12,2026-06-26T14:52:45.310Z
89_1095,89,1095,0.6613,0.2146,596,S,26.12,2026-06-26T14:52:45.310Z
89_1098,89,1098,0.621,0.2354,1207,S,26.12,2026-06-26T14:52:45.310Z
89_1103,89,1103,0.5118,0.0522,340,B,26.12,2026-06-26T14:52:45.310Z
89_1104,89,1104,0.6917,0.1211,6733,S,26.12,2026-06-26T14:52:45.310Z
89_1113,89,1113,0.5509,0.1883,3540,S,26.12,2026-06-26T14:52:45.310Z
89_1115,89,1115,0.6912,0.1914,6039,S,26.12,2026-06-26T14:52:45.310Z
89_1116,89,1116,0.5398,0.2203,5172,A,26.12,2026-06-26T14:52:45.310Z
89_1118,89,1118,0.5555,0.1443,2955,S,26.12,2026-06-26T14:52:45.310Z
89_1129,89,1129,0.4915,0.0505,4807,B,26.12,2026-06-26T14:52:45.310Z
89_1133,89,1133,0.5046,0.2343,379,B,26.12,2026-06-26T14:52:45.310Z
89_1134,89,1134,0.5555,0.0418,4893,S,26.12,2026-06-26T14:52:45.310Z
89_1141,89,1141,0.5742,0.0342,3180,S,26.12,2026-06-26T14:52:45.310Z
89_1149,89,1149,0.5239,0.1424,2811,A,26.12,2026-06-26T14:52:45.310Z
89_1150,89,1150,0.7064,0.0507,6661,S,26.12,2026-06-26T14:52:45.310Z
89_1151,89,1151,0.6565,0.0114,872,S,26.12,2026-06-26T14:52:45.310Z
89_1152,89,1152,0.5438,0.0045,9052,A,26.12,2026-06-26T14:52:45.310Z
89_1154,89,1154,0.6812,0.1826,4059,S,26.12,2026-06-26T14:52:45.310Z
89_1156,89,1156,0.662,0.2223,5270,S,26.12,2026-06-26T14:52:45.310Z
89_1180,89,1180,0.4834,0.0597,8526,B,26.12,2026-06-26T14:52:45.310Z
89_1194,89,1194,0.5873,0.0187,8869,S,26.12,2026-06-26T14:52:45.310Z
89_1195,89,1195,0.6717,0.06,3724,S,26.12,2026-06-26T14:52:45.310Z
89_1211,89,1211,0.6398,0.2366,7206,S,26.12,2026-06-26T14:52:45.310Z
89_1220,89,1220,0.6177,0.1778,6827,S,26.12,2026-06-26T14:52:45.310Z
89_1225,89,1225,0.5765,0.1437,9398,S,26.12,2026-06-26T14:52:45.310Z
89_1238,89,1238,0.699,0.0597,1753,S,26.12,2026-06-26T14:52:45.310Z
89_1243,89,1243,0.6174,0.1645,8035,S,26.12,2026-06-26T14:52:45.310Z
89_1301,89,1301,0.6525,0.0254,3847,S,26.12,2026-06-26T14:52:45.310Z
89_1310,89,1310,0.6839,0.1243,9455,S,26.12,2026-06-26T14:52:45.310Z
89_1311,89,1311,0.6659,0.1134,9053,S,26.12,2026-06-26T14:52:45.310Z
89_1322,89,1322,0.7068,0.0444,1109,S,26.12,2026-06-26T14:52:45.310Z
89_1323,89,1323,0.4858,0.1418,3771,B,26.12,2026-06-26T14:52:45.310Z
89_1324,89,1324,0.7461,0.2287,6467,S,26.12,2026-06-26T14:52:45.310Z
89_1325,89,1325,0.5214,0.112,660,A,26.12,2026-06-26T14:52:45.310Z
89_1326,89,1326,0.655,0.1786,2285,S,26.12,2026-06-26T14:52:45.310Z
89_1328,89,1328,0.6023,0.0192,4709,S,26.12,2026-06-26T14:52:45.310Z
89_1329,89,1329,0.5122,0.1035,120,B,26.12,2026-06-26T14:52:45.310Z
89_1331,89,1331,0.5805,0.2081,5376,S,26.12,2026-06-26T14:52:45.310Z
89_1332,89,1332,0.6592,0.039,2768,S,26.12,2026-06-26T14:52:45.310Z
89_1334,89,1334,0.669,0.0525,8963,S,26.12,2026-06-26T14:52:45.310Z
89_1335,89,1335,0.7224,0.1672,6162,S,26.12,2026-06-26T14:52:45.310Z
89_1336,89,1336,0.6612,0.0047,707,S,26.12,2026-06-26T14:52:45.310Z
89_1337,89,1337,0.7273,0.0293,3305,S,26.12,2026-06-26T14:52:45.310Z
89_1343,89,1343,0.6595,0.1941,131,S,26.12,2026-06-26T14:52:45.310Z
89_1344,89,1344,0.4571,0.1056,2406,C,26.12,2026-06-26T14:52:45.310Z
89_1345,89,1345,0.7347,0.0738,7010,S,26.12,2026-06-26T14:52:45.310Z
89_1346,89,1346,0.5126,0.1829,1090,B,26.12,2026-06-26T14:52:45.310Z
89_1349,89,1349,0.6561,0.2175,5692,S,26.12,2026-06-26T14:52:45.310Z
89_1353,89,1353,0.5189,0.1843,5127,B,26.12,2026-06-26T14:52:45.310Z
89_1356,89,1356,0.5591,0.2065,7446,S,26.12,2026-06-26T14:52:45.310Z
89_1358,89,1358,0.6121,0.0179,6848,S,26.12,2026-06-26T14:52:45.310Z
89_1361,89,1361,0.6886,0.0462,9764,S,26.12,2026-06-26T14:52:45.310Z
89_1373,89,1373,0.734,0.1156,5693,S,26.12,2026-06-26T14:52:45.310Z
89_1375,89,1375,0.7383,0.1556,1210,S,26.12,2026-06-26T14:52:45.310Z
89_1379,89,1379,0.5496,0.1816,7735,A,26.12,2026-06-26T14:52:45.310Z
89_1384,89,1384,0.4988,0.1618,1087,B,26.12,2026-06-26T14:52:45.310Z
89_1388,89,1388,0.6043,0.1714,2241,S,26.12,2026-06-26T14:52:45.310Z
89_1389,89,1389,0.5637,0.053,9016,S,26.12,2026-06-26T14:52:45.310Z
89_1390,89,1390,0.6029,0.2375,5534,S,26.12,2026-06-26T14:52:45.310Z
89_1392,89,1392,0.7438,0.2355,9799,S,26.12,2026-06-26T14:52:45.310Z
89_1400,89,1400,0.5546,0.2229,8450,S,26.12,2026-06-26T14:52:45.310Z
89_1401,89,1401,0.4603,0.1803,4976,C,26.12,2026-06-26T14:52:45.310Z
89_1402,89,1402,0.6049,0.1085,9319,S,26.12,2026-06-26T14:52:45.310Z
89_1403,89,1403,0.7379,0.1783,6203,S,26.12,2026-06-26T14:52:45.310Z
89_1413,89,1413,0.4714,0.0838,9171,C,26.12,2026-06-26T14:52:45.310Z
89_1414,89,1414,0.6522,0.0466,5269,S,26.12,2026-06-26T14:52:45.310Z
89_1420,89,1420,0.7073,0.0326,6644,S,26.12,2026-06-26T14:52:45.310Z
89_1421,89,1421,0.5793,0.068,7905,S,26.12,2026-06-26T14:52:45.310Z
89_1996,89,1996,0.4987,0.047,3724,B,26.12,2026-06-26T14:52:45.310Z
89_2004,89,2004,0.5003,0.1945,8689,B,26.12,2026-06-26T14:52:45.310Z
89_2005,89,2005,0.5941,0.2402,600,S,26.12,2026-06-26T14:52:45.310Z
89_2006,89,2006,0.7026,0.0734,8602,S,26.12,2026-06-26T14:52:45.310Z
89_2007,89,2007,0.5945,0.0694,7247,S,26.12,2026-06-26T14:52:45.310Z
89_2010,89,2010,0.5372,0.0244,8536,A,26.12,2026-06-26T14:52:45.310Z
89_2031,89,2031,0.5798,0.2263,8314,S,26.12,2026-06-26T14:52:45.310Z
89_2032,89,2032,0.7489,0.1552,737,S,26.12,2026-06-26T14:52:45.310Z
89_2034,89,2034,0.5964,0.2278,9847,S,26.12,2026-06-26T14:52:45.310Z
89_2042,89,2042,0.6161,0.1782,7679,S,26.12,2026-06-26T14:52:45.310Z
89_2043,89,2043,0.6599,0.0969,5536,S,26.12,2026-06-26T14:52:45.310Z
89_2046,89,2046,0.6031,0.0744,5727,S,26.12,2026-06-26T14:52:45.310Z
89_2054,89,2054,0.6781,0.0019,4485,S,26.12,2026-06-26T14:52:45.310Z
89_2055,89,2055,0.6946,0.0375,10039,S,26.12,2026-06-26T14:52:45.310Z
89_2062,89,2062,0.7418,0.0859,7191,S,26.12,2026-06-26T14:52:45.310Z
89_2063,89,2063,0.5924,0.2391,2955,S,26.12,2026-06-26T14:52:45.310Z
89_2064,89,2064,0.5033,0.1577,1675,B,26.12,2026-06-26T14:52:45.310Z
89_2065,89,2065,0.535,0.1946,2190,A,26.12,2026-06-26T14:52:45.310Z
89_2072,89,2072,0.6005,0.0194,5256,S,26.12,2026-06-26T14:52:45.310Z
89_2077,89,2077,0.7168,0.0438,5247,S,26.12,2026-06-26T14:52:45.310Z
89_2078,89,2078,0.6873,0.0372,4690,S,26.12,2026-06-26T14:52:45.310Z
89_2080,89,2080,0.7465,0.0966,2688,S,26.12,2026-06-26T14:52:45.310Z
89_2082,89,2082,0.4957,0.123,792,B,26.12,2026-06-26T14:52:45.310Z
89_2083,89,2083,0.5076,0.2002,913,B,26.12,2026-06-26T14:52:45.310Z
89_2087,89,2087,0.712,0.1883,9824,S,26.12,2026-06-26T14:52:45.310Z
89_2089,89,2089,0.5225,0.0792,7290,A,26.12,2026-06-26T14:52:45.310Z
89_2091,89,2091,0.5991,0.0693,3685,S,26.12,2026-06-26T14:52:45.310Z
89_2095,89,2095,0.5342,0.0487,7329,A,26.12,2026-06-26T14:52:45.310Z
89_2096,89,2096,0.5361,0.0521,4159,A,26.12,2026-06-26T14:52:45.310Z
89_2097,89,2097,0.4853,0.132,5192,B,26.12,2026-06-26T14:52:45.310Z
89_2098,89,2098,0.5288,0.1908,6101,A,26.12,2026-06-26T14:52:45.310Z
89_2099,89,2099,0.4647,0.0404,5237,C,26.12,2026-06-26T14:52:45.310Z
89_2100,89,2100,0.6022,0.172,7247,S,26.12,2026-06-26T14:52:45.310Z
89_2102,89,2102,0.6604,0.0659,4243,S,26.12,2026-06-26T14:52:45.310Z
89_2103,89,2103,0.5595,0.201,7483,S,26.12,2026-06-26T14:52:45.310Z
89_2104,89,2104,0.7054,0.1178,4647,S,26.12,2026-06-26T14:52:45.310Z
89_2107,89,2107,0.6062,0.0711,4969,S,26.12,2026-06-26T14:52:45.310Z
89_2109,89,2109,0.464,0.2241,3361,C,26.12,2026-06-26T14:52:45.310Z
89_2111,89,2111,0.5304,0.005,1964,A,26.12,2026-06-26T14:52:45.310Z
89_2115,89,2115,0.6457,0.2189,7441,S,26.12,2026-06-26T14:52:45.310Z
89_2116,89,2116,0.4978,0.2429,6205,B,26.12,2026-06-26T14:52:45.310Z
89_2118,89,2118,0.454,0.1217,869,C,26.12,2026-06-26T14:52:45.310Z
89_2119,89,2119,0.6903,0.0309,8842,S,26.12,2026-06-26T14:52:45.310Z
89_2123,89,2123,0.5631,0.2016,2513,S,26.12,2026-06-26T14:52:45.310Z
89_2126,89,2126,0.5038,0.1471,3745,B,26.12,2026-06-26T14:52:45.310Z
89_2128,89,2128,0.6251,0.156,7086,S,26.12,2026-06-26T14:52:45.310Z
89_2129,89,2129,0.5239,0.0504,988,A,26.12,2026-06-26T14:52:45.310Z
89_2132,89,2132,0.5117,0.0537,6961,B,26.12,2026-06-26T14:52:45.310Z
89_2133,89,2133,0.7162,0.1227,4032,S,26.12,2026-06-26T14:52:45.310Z
89_2134,89,2134,0.7275,0.1768,4648,S,26.12,2026-06-26T14:52:45.310Z
89_2135,89,2135,0.5431,0.2291,7072,A,26.12,2026-06-26T14:52:45.310Z
89_2137,89,2137,0.5001,0.0666,5922,B,26.12,2026-06-26T14:52:45.310Z
89_2139,89,2139,0.7438,0.1436,5371,S,26.12,2026-06-26T14:52:45.310Z
89_12317,89,12317,0.6761,0.2057,8596,S,26.12,2026-06-26T14:52:45.310Z
90_1001,90,1001,0.6621,0.1388,794,S,26.12,2026-06-26T14:52:45.310Z
90_1002,90,1002,0.6441,0.2398,3387,S,26.12,2026-06-26T14:52:45.310Z
90_1004,90,1004,0.5497,0.0942,2617,A,26.12,2026-06-26T14:52:45.310Z
90_1005,90,1005,0.5585,0.1845,2457,S,26.12,2026-06-26T14:52:45.310Z
90_1006,90,1006,0.536,0.0953,9411,A,26.12,2026-06-26T14:52:45.310Z
90_1011,90,1011,0.7016,0.0242,1844,S,26.12,2026-06-26T14:52:45.310Z
90_1013,90,1013,0.5654,0.0541,7682,S,26.12,2026-06-26T14:52:45.310Z
90_1015,90,1015,0.6955,0.1753,5448,S,26.12,2026-06-26T14:52:45.310Z
90_1018,90,1018,0.6996,0.2008,3083,S,26.12,2026-06-26T14:52:45.310Z
90_1019,90,1019,0.4701,0.1932,812,C,26.12,2026-06-26T14:52:45.310Z
90_1020,90,1020,0.6155,0.054,5008,S,26.12,2026-06-26T14:52:45.310Z
90_1027,90,1027,0.4983,0.2473,8901,B,26.12,2026-06-26T14:52:45.310Z
90_1029,90,1029,0.5095,0.0822,9834,B,26.12,2026-06-26T14:52:45.310Z
90_1030,90,1030,0.7282,0.018,5454,S,26.12,2026-06-26T14:52:45.310Z
90_1036,90,1036,0.4949,0.1799,7661,B,26.12,2026-06-26T14:52:45.310Z
90_1038,90,1038,0.6453,0.0282,6903,S,26.12,2026-06-26T14:52:45.310Z
90_1041,90,1041,0.6592,0.2213,3815,S,26.12,2026-06-26T14:52:45.310Z
90_1045,90,1045,0.564,0.027,7563,S,26.12,2026-06-26T14:52:45.310Z
90_1047,90,1047,0.6047,0.0972,405,S,26.12,2026-06-26T14:52:45.310Z
90_1048,90,1048,0.5637,0.1189,5503,S,26.12,2026-06-26T14:52:45.310Z
90_1053,90,1053,0.4586,0.1472,7717,C,26.12,2026-06-26T14:52:45.310Z
90_1054,90,1054,0.6313,0.0203,8724,S,26.12,2026-06-26T14:52:45.310Z
90_1058,90,1058,0.6053,0.1676,767,S,26.12,2026-06-26T14:52:45.310Z
90_1061,90,1061,0.569,0.2046,4336,S,26.12,2026-06-26T14:52:45.310Z
90_1062,90,1062,0.4849,0.1614,7457,B,26.12,2026-06-26T14:52:45.310Z
90_1063,90,1063,0.7132,0.2036,705,S,26.12,2026-06-26T14:52:45.310Z
90_1064,90,1064,0.5209,0.0492,2393,A,26.12,2026-06-26T14:52:45.310Z
90_1066,90,1066,0.7437,0.1725,6142,S,26.12,2026-06-26T14:52:45.310Z
90_1067,90,1067,0.6225,0.1666,7299,S,26.12,2026-06-26T14:52:45.310Z
90_1068,90,1068,0.6898,0.1878,2512,S,26.12,2026-06-26T14:52:45.310Z
90_1071,90,1071,0.5517,0.1213,9231,S,26.12,2026-06-26T14:52:45.310Z
90_1072,90,1072,0.6172,0.2409,7323,S,26.12,2026-06-26T14:52:45.310Z
90_1074,90,1074,0.4687,0.0368,4758,C,26.12,2026-06-26T14:52:45.310Z
90_1077,90,1077,0.4557,0.1508,161,C,26.12,2026-06-26T14:52:45.310Z
90_1079,90,1079,0.5399,0.0543,8366,A,26.12,2026-06-26T14:52:45.310Z
90_1081,90,1081,0.4541,0.2199,1648,C,26.12,2026-06-26T14:52:45.310Z
90_1084,90,1084,0.5833,0.1843,8888,S,26.12,2026-06-26T14:52:45.310Z
90_1088,90,1088,0.5906,0.0379,8302,S,26.12,2026-06-26T14:52:45.310Z
90_1092,90,1092,0.5613,0.1805,6480,S,26.12,2026-06-26T14:52:45.310Z
90_1095,90,1095,0.7374,0.0191,8067,S,26.12,2026-06-26T14:52:45.310Z
90_1098,90,1098,0.628,0.149,8304,S,26.12,2026-06-26T14:52:45.310Z
90_1103,90,1103,0.5788,0.1192,345,S,26.12,2026-06-26T14:52:45.310Z
90_1104,90,1104,0.5192,0.1348,9625,B,26.12,2026-06-26T14:52:45.310Z
90_1113,90,1113,0.5056,0.08,8558,B,26.12,2026-06-26T14:52:45.310Z
90_1115,90,1115,0.6812,0.1736,116,S,26.12,2026-06-26T14:52:45.310Z
90_1116,90,1116,0.6418,0.0744,2944,S,26.12,2026-06-26T14:52:45.310Z
90_1118,90,1118,0.6592,0.0916,9465,S,26.12,2026-06-26T14:52:45.310Z
90_1129,90,1129,0.5112,0.0447,10034,B,26.12,2026-06-26T14:52:45.310Z
90_1133,90,1133,0.5342,0.0954,5014,A,26.12,2026-06-26T14:52:45.310Z
90_1134,90,1134,0.4538,0.006,6757,C,26.12,2026-06-26T14:52:45.310Z
90_1141,90,1141,0.551,0.1826,8995,S,26.12,2026-06-26T14:52:45.310Z
90_1149,90,1149,0.6944,0.1339,4567,S,26.12,2026-06-26T14:52:45.310Z
90_1150,90,1150,0.5344,0.054,5489,A,26.12,2026-06-26T14:52:45.310Z
90_1151,90,1151,0.7324,0.1861,3550,S,26.12,2026-06-26T14:52:45.310Z
90_1152,90,1152,0.5586,0.2232,7112,S,26.12,2026-06-26T14:52:45.310Z
90_1154,90,1154,0.4578,0.0672,4224,C,26.12,2026-06-26T14:52:45.310Z
90_1156,90,1156,0.7457,0.0868,8780,S,26.12,2026-06-26T14:52:45.310Z
90_1180,90,1180,0.5051,0.1417,4493,B,26.12,2026-06-26T14:52:45.310Z
90_1194,90,1194,0.7225,0.1209,5910,S,26.12,2026-06-26T14:52:45.310Z
90_1195,90,1195,0.4875,0.1082,7238,B,26.12,2026-06-26T14:52:45.310Z
90_1211,90,1211,0.7047,0.0734,2103,S,26.12,2026-06-26T14:52:45.310Z
90_1220,90,1220,0.7326,0.0382,3096,S,26.12,2026-06-26T14:52:45.310Z
90_1225,90,1225,0.5185,0.1554,4766,B,26.12,2026-06-26T14:52:45.310Z
90_1238,90,1238,0.4565,0.0681,9858,C,26.12,2026-06-26T14:52:45.310Z
90_1243,90,1243,0.6146,0.1625,2259,S,26.12,2026-06-26T14:52:45.310Z
90_1301,90,1301,0.5484,0.0304,5570,A,26.12,2026-06-26T14:52:45.310Z
90_1310,90,1310,0.5351,0.0081,7406,A,26.12,2026-06-26T14:52:45.310Z
90_1311,90,1311,0.4707,0.0057,8093,C,26.12,2026-06-26T14:52:45.310Z
90_1322,90,1322,0.6709,0.2457,362,S,26.12,2026-06-26T14:52:45.310Z
90_1323,90,1323,0.6983,0.1315,6149,S,26.12,2026-06-26T14:52:45.310Z
90_1324,90,1324,0.5359,0.0048,303,A,26.12,2026-06-26T14:52:45.310Z
90_1325,90,1325,0.6127,0.2002,6367,S,26.12,2026-06-26T14:52:45.310Z
90_1326,90,1326,0.6466,0.0777,5910,S,26.12,2026-06-26T14:52:45.310Z
90_1328,90,1328,0.705,0.1329,5616,S,26.12,2026-06-26T14:52:45.310Z
90_1329,90,1329,0.5735,0.0605,5691,S,26.12,2026-06-26T14:52:45.310Z
90_1331,90,1331,0.6215,0.0634,924,S,26.12,2026-06-26T14:52:45.310Z
90_1332,90,1332,0.6777,0.0606,4632,S,26.12,2026-06-26T14:52:45.311Z
90_1334,90,1334,0.734,0.0149,4610,S,26.12,2026-06-26T14:52:45.311Z
90_1335,90,1335,0.5798,0.1053,8462,S,26.12,2026-06-26T14:52:45.311Z
90_1336,90,1336,0.5917,0.0903,4043,S,26.12,2026-06-26T14:52:45.311Z
90_1337,90,1337,0.6313,0.0352,6031,S,26.12,2026-06-26T14:52:45.311Z
90_1343,90,1343,0.7368,0.1621,1428,S,26.12,2026-06-26T14:52:45.311Z
90_1344,90,1344,0.6603,0.2298,8769,S,26.12,2026-06-26T14:52:45.311Z
90_1345,90,1345,0.5912,0.0536,6082,S,26.12,2026-06-26T14:52:45.311Z
90_1346,90,1346,0.6921,0.1744,6947,S,26.12,2026-06-26T14:52:45.311Z
90_1349,90,1349,0.5206,0.1993,2253,A,26.12,2026-06-26T14:52:45.311Z
90_1353,90,1353,0.5863,0.0597,8143,S,26.12,2026-06-26T14:52:45.311Z
90_1356,90,1356,0.6347,0.1247,7728,S,26.12,2026-06-26T14:52:45.311Z
90_1358,90,1358,0.6783,0.0652,1320,S,26.12,2026-06-26T14:52:45.311Z
90_1361,90,1361,0.6574,0.0168,6461,S,26.12,2026-06-26T14:52:45.311Z
90_1373,90,1373,0.6,0.1901,4583,S,26.12,2026-06-26T14:52:45.311Z
90_1375,90,1375,0.4945,0.1983,9285,B,26.12,2026-06-26T14:52:45.311Z
90_1379,90,1379,0.4825,0.0301,5095,B,26.12,2026-06-26T14:52:45.311Z
90_1384,90,1384,0.7447,0.0007,5079,S,26.12,2026-06-26T14:52:45.311Z
90_1388,90,1388,0.5151,0.2282,4628,B,26.12,2026-06-26T14:52:45.311Z
90_1389,90,1389,0.4823,0.0016,247,B,26.12,2026-06-26T14:52:45.311Z
90_1390,90,1390,0.5895,0.2471,1151,S,26.12,2026-06-26T14:52:45.311Z
90_1392,90,1392,0.6708,0.1122,3100,S,26.12,2026-06-26T14:52:45.311Z
90_1400,90,1400,0.5275,0.0842,2055,A,26.12,2026-06-26T14:52:45.311Z
90_1401,90,1401,0.5795,0.2186,859,S,26.12,2026-06-26T14:52:45.311Z
90_1402,90,1402,0.569,0.2429,480,S,26.12,2026-06-26T14:52:45.311Z
